#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.95359e-09	1.90735e-16	1.81235e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.19645e-09	7.62939e-16	8.30693e-25	2.92969e-08	4.36732e-08	1.96316e-08	4.09703e-08
1.08721e-09	9.53674e-17	1.80866e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.8165e-09	9.53674e-17	8.02378e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.26224e-09	6.67572e-16	1.34555e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.38753e-09	1.90735e-16	2.20221e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.40377e-09	2.86102e-16	2.79227e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.44573e-09	1.90735e-16	1.72107e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.19282e-09	1.90735e-16	2.14891e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.66411e-09	3.8147e-16	3.03439e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.19831e-09	1.90735e-16	1.06104e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.3544e-09	9.53674e-17	5.92602e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.21984e-09	9.53674e-17	3.8334e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.55113e-09	1.90735e-16	1.49066e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.8386e-09	8.58307e-16	1.37621e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
1.08295e-09	1.90735e-16	1.25687e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.076e-09	3.8147e-16	4.50233e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.94763e-09	5.72205e-16	6.35718e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.53536e-09	9.53674e-17	6.61274e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
