#	z_max	r_eq	V_L
3.10006e-09	2.20387e-08	2.7078e-24
4.01939e-09	3.01777e-08	5.81934e-24
2.77151e-09	1.98654e-08	2.20719e-24
3.89977e-09	2.13388e-08	2.56502e-24
4.06534e-09	3.48462e-08	7.80173e-24
3.7971e-09	4.98921e-08	2.83579e-23
1.97236e-09	7.79184e-09	1.35107e-25
4.1576e-09	2.80939e-08	4.50381e-24
3.05721e-09	1.55837e-08	7.66784e-25
3.37604e-09	1.74231e-08	1.13434e-24
1.9863e-09	1.10193e-08	5.13122e-25
3.3851e-09	2.27169e-08	2.99902e-24
3.26935e-09	2.69917e-08	4.32068e-24
4.41704e-09	2.52485e-08	2.4962e-24
2.836e-09	1.6529e-08	9.11383e-25
3.39088e-09	3.3058e-08	6.14263e-24
1.96696e-09	9.54302e-09	2.66082e-25
4.42292e-09	3.11674e-08	4.83309e-24
3.8634e-09	2.52485e-08	3.11856e-24
2.89563e-09	1.98654e-08	1.71057e-24
5.56183e-09	1.82735e-08	1.97466e-24
5.56188e-09	2.06153e-08	4.00817e-24
2.36644e-09	1.10193e-08	3.5895e-25
5.50184e-09	1.55837e-08	2.76762e-24
3.33978e-09	1.6529e-08	1.43999e-24
3.95652e-09	1.82735e-08	3.62247e-24
