#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
2.65676e-09	2.86102e-16	2.9246e-25	1.95313e-08	2.76214e-08	1.36568e-08	2.47529e-08
8.0825e-09	3.43323e-15	1.9438e-23	4.88281e-08	9.26449e-08	3.84096e-08	9.13295e-08
1.78003e-09	2.86102e-16	2.87708e-25	1.95313e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.88162e-09	1.23978e-15	1.78967e-24	3.70579e-08	5.69429e-08	2.47529e-08	5.29199e-08
3.54989e-09	1.62125e-15	3.40362e-24	3.90625e-08	6.17632e-08	2.90206e-08	5.97483e-08
4.44612e-09	4.00543e-15	1.1677e-23	6.83594e-08	8.40071e-08	6.82838e-08	8.02334e-08
3.16972e-09	8.58307e-16	1.62108e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
1.75651e-08	2.57492e-15	2.29118e-23	4.88281e-08	7.10948e-08	3.92632e-08	6.91373e-08
1.55101e-09	9.53674e-17	5.26941e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.07352e-09	8.58307e-16	1.54761e-24	2.92969e-08	4.88281e-08	2.47529e-08	4.69451e-08
2.55633e-09	6.67572e-16	1.02804e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.33368e-09	9.53674e-17	4.28437e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.95713e-08	3.33786e-15	3.54534e-23	5.85938e-08	8.28641e-08	5.88947e-08	8.27941e-08
4.52557e-09	1.52588e-15	4.19497e-24	3.90625e-08	5.69429e-08	3.92632e-08	5.54805e-08
5.93517e-09	4.1008e-15	1.7445e-23	5.85938e-08	9.21287e-08	5.63341e-08	8.70618e-08
4.39493e-09	3.62396e-15	1.08401e-23	4.88281e-08	9.26449e-08	4.95057e-08	9.13295e-08
1.60793e-09	1.90735e-16	1.61815e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.01258e-09	1.43051e-15	3.30368e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
3.91259e-09	1.62125e-15	4.22288e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
2.66775e-09	1.04904e-15	1.87177e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.97034e-09	3.71933e-15	1.00748e-23	5.85938e-08	8.34375e-08	5.88947e-08	8.02334e-08
3.22458e-09	1.52588e-15	2.81617e-24	3.90625e-08	6.55098e-08	3.07277e-08	6.31625e-08
9.8621e-09	3.43323e-15	2.46538e-23	5.85938e-08	8.40071e-08	4.86522e-08	8.02334e-08
4.76495e-09	2.19345e-15	6.8063e-24	4.88281e-08	6.25305e-08	4.86522e-08	5.80412e-08
