label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
51,12.0,37,455,41,460,4.677050521728649,3.622871570618778,0.632444058449132,10.82842712474619,0.9230769230769231,0.0011444091796875,1144.4091796875,38.17207124241562,45.67432150125634,35.379605181824004,4,5,39.0625,48.828125,48.828125,39.0625,1.25,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,169
52,11.0,38,231,43,234,5.0559593483889005,2.688989307749465,0.8468413944019118,9.035533905932738,0.9166666666666666,0.001049041748046875,1049.041748046875,36.54697576669487,49.374603011610354,26.25966120849087,5,3,48.828125,29.296875,48.828125,29.296875,1.6666666666666667,0.0016091281451141018,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0017860042214645235,4.1961669921875e-05,184
53,18.0,38,245,46,255,13.81910222684096,2.0596820597677423,0.9888302618064343,18.414213562373096,0.72,0.00171661376953125,1716.61376953125,46.75104848454289,134.95217018399376,20.114082614919358,8,10,78.125,97.65625,97.65625,78.125,1.25,0.0026331187829139848,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0029225523623964927,6.866455078125e-05,78
54,4.0,38,441,40,444,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.0003814697265625,381.4697265625,22.03865560733423,27.621358640099515,16.914558667664817,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,470
58,9.0,41,125,44,129,3.885753375057407,2.7954428906961324,0.6945875203623408,8.242640687119284,1.0,0.000858306884765625,858.306884765625,33.057983411001345,37.94681030329499,27.299246979454416,3,4,29.296875,39.0625,39.0625,29.296875,1.3333333333333333,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,239
59,20.0,42,25,47,34,10.762143952378878,2.824226893908263,0.9649531183500657,17.242640687119284,0.7407407407407407,0.0019073486328125,1907.3486328125,49.27993207070625,105.09906203494998,27.580340760822878,5,9,48.828125,87.890625,87.890625,48.828125,1.8,0.002925687536571094,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.00324728040266277,7.62939453125e-05,58
60,12.0,42,115,49,118,7.155700365518873,2.0860268057886073,0.9565648598847868,10.035533905932738,0.8571428571428571,0.0011444091796875,1144.4091796875,38.17207124241562,69.87988638202025,20.37135552527937,7,3,68.359375,29.296875,68.359375,29.296875,2.3333333333333335,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,170
61,5.0,45,284,48,286,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,3,2,29.296875,19.53125,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,411
62,6.0,45,422,48,425,3.1269438398822857,2.309401076758503,0.674199862463242,6.242640687119286,1.0,0.00057220458984375,572.20458984375,26.991730427448083,30.536560936350448,22.552744890219756,3,3,29.296875,29.296875,29.296875,29.296875,1.0,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,356
63,4.0,46,146,48,149,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.0003814697265625,381.4697265625,22.03865560733423,33.829117335329634,13.810679320049758,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,471
65,5.0,47,137,50,139,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,3,2,29.296875,19.53125,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,412
66,4.0,47,409,49,412,3.23606797749979,1.2360679774997898,0.9241763718304448,4.414213562373095,1.0,0.0003814697265625,381.4697265625,22.03865560733423,31.602226342771385,12.070976342771385,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,472
68,4.0,49,15,51,17,2.0,2.0,0.0,4.0,1.0,0.0003814697265625,381.4697265625,22.03865560733423,19.53125,19.53125,2,2,19.53125,19.53125,19.53125,19.53125,1.0,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,473
