#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.83151e-09	5.14984e-15	1.18717e-23	6.83594e-08	1.05631e-07	6.82838e-08	1.01572e-07
3.5221e-09	4.86374e-15	8.8061e-24	6.83594e-08	1.05631e-07	5.80412e-08	1.01572e-07
3.30817e-09	2.19345e-15	3.58794e-24	4.83374e-08	7.04209e-08	3.84096e-08	6.48696e-08
4.00374e-09	5.91278e-15	1.33713e-23	7.8125e-08	1.09183e-07	6.82838e-08	1.04986e-07
7.5785e-09	1.06812e-14	3.98066e-23	1.07422e-07	1.32827e-07	1.07547e-07	1.24618e-07
5.23741e-09	3.24249e-15	4.64191e-24	5.52427e-08	9.66748e-08	4.5238e-08	8.45011e-08
4.99301e-09	3.43323e-15	5.87333e-24	5.52427e-08	1.00543e-07	4.18238e-08	9.55973e-08
5.73169e-09	9.72748e-15	3.51745e-23	1.0358e-07	1.38107e-07	9.55973e-08	1.38275e-07
4.2302e-09	5.81741e-15	1.4057e-23	8.64685e-08	1.00543e-07	7.08444e-08	9.47437e-08
4.26384e-09	4.95911e-15	1.02133e-23	6.83594e-08	9.61803e-08	6.82838e-08	9.0476e-08
5.37706e-09	9.34601e-15	3.08945e-23	9.88212e-08	1.40842e-07	8.79153e-08	1.35714e-07
5.40948e-09	6.86646e-15	1.94284e-23	8.78906e-08	1.09183e-07	8.02334e-08	1.0584e-07
6.03644e-09	8.10623e-15	3.14183e-23	9.76563e-08	1.13886e-07	9.0476e-08	1.12668e-07
5.96789e-09	6.29425e-15	1.73498e-23	8.78906e-08	1.05179e-07	8.1087e-08	1.00719e-07
3.28721e-09	3.05176e-15	5.01188e-24	4.88281e-08	7.8733e-08	4.86522e-08	7.42586e-08
7.14238e-09	9.82285e-15	3.38093e-23	1.0358e-07	1.32827e-07	9.64508e-08	1.31446e-07
3.79035e-09	5.24521e-15	1.17572e-23	6.83594e-08	1.09183e-07	6.31625e-08	1.04986e-07
3.99748e-09	5.24521e-15	1.17429e-23	7.41159e-08	1.05179e-07	5.97483e-08	9.90114e-08
5.75966e-09	8.96454e-15	2.74438e-23	8.78906e-08	1.36019e-07	8.27941e-08	1.31446e-07
5.52377e-09	1.1158e-14	4.13808e-23	9.76563e-08	1.54408e-07	9.0476e-08	1.49371e-07
5.95617e-09	6.96182e-15	2.15174e-23	8.78906e-08	1.14304e-07	8.27941e-08	1.11815e-07
3.34897e-09	4.00543e-15	7.5933e-24	5.85938e-08	9.26449e-08	5.80412e-08	8.87689e-08
4.39455e-09	6.86646e-15	2.17766e-23	8.78906e-08	1.17998e-07	8.02334e-08	1.10961e-07
6.21829e-09	1.02043e-14	3.77903e-23	9.76563e-08	1.39822e-07	9.73043e-08	1.37421e-07
6.06681e-09	8.7738e-15	2.9386e-23	9.76563e-08	1.26953e-07	9.21831e-08	1.25471e-07
6.14566e-09	6.86646e-15	1.91605e-23	8.78906e-08	1.09183e-07	8.19405e-08	1.04986e-07
6.49006e-09	9.25064e-15	2.67315e-23	8.78906e-08	1.36019e-07	8.79153e-08	1.31446e-07
3.43429e-09	4.48227e-15	8.10787e-24	6.83594e-08	9.76563e-08	6.06018e-08	9.64508e-08
7.56692e-09	9.63211e-15	3.23224e-23	1.07422e-07	1.3102e-07	9.81579e-08	1.27178e-07
3.24761e-09	3.8147e-16	5.58213e-25	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
6.34177e-09	8.2016e-15	2.64681e-23	8.78906e-08	1.20794e-07	8.79153e-08	1.18643e-07
3.23399e-09	2.28882e-15	3.11799e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
5.96273e-09	7.53403e-15	2.63302e-23	8.78906e-08	1.17594e-07	8.45011e-08	1.10961e-07
4.55449e-09	6.77109e-15	1.57811e-23	7.8125e-08	1.23526e-07	7.42586e-08	1.21204e-07
4.31216e-09	4.1008e-15	7.74718e-24	6.79396e-08	9.21287e-08	5.88947e-08	8.62082e-08
5.36806e-09	9.53674e-15	3.22283e-23	1.01909e-07	1.40842e-07	9.13295e-08	1.35714e-07
7.83104e-09	1.02997e-14	3.91024e-23	1.07422e-07	1.27328e-07	1.07547e-07	1.24618e-07
6.00176e-09	8.96454e-15	2.91995e-23	9.66748e-08	1.32827e-07	8.27941e-08	1.28032e-07
2.9428e-09	2.00272e-15	2.77452e-24	3.90625e-08	7.04209e-08	3.92632e-08	6.82838e-08
4.97856e-09	6.58035e-15	1.6217e-23	8.64685e-08	1.13886e-07	7.08444e-08	1.084e-07
5.50104e-09	7.05719e-15	2.06619e-23	8.78906e-08	1.13886e-07	8.45011e-08	1.10961e-07
6.35726e-09	8.4877e-15	2.87691e-23	9.76563e-08	1.22363e-07	9.47437e-08	1.16936e-07
7.14746e-09	9.15527e-15	3.39555e-23	9.76563e-08	1.20794e-07	9.81579e-08	1.18643e-07
5.06133e-09	7.43866e-15	1.96107e-23	8.78906e-08	1.19205e-07	7.85263e-08	1.12668e-07
7.3507e-09	1.00136e-14	4.16474e-23	1.07422e-07	1.32827e-07	9.81579e-08	1.28886e-07
5.44597e-09	9.05991e-15	3.16178e-23	9.76563e-08	1.32827e-07	8.45011e-08	1.28032e-07
3.58049e-09	4.86374e-15	9.93979e-24	5.85938e-08	1.01956e-07	5.80412e-08	9.81579e-08
5.79204e-09	7.34329e-15	1.90987e-23	9.26449e-08	1.13886e-07	7.85263e-08	1.12668e-07
4.6778e-09	5.34058e-15	1.25364e-23	7.7204e-08	1.05631e-07	6.06018e-08	1.00719e-07
5.70716e-09	4.29153e-15	6.63851e-24	6.21481e-08	1.05631e-07	5.37735e-08	9.64508e-08
5.7724e-09	8.29697e-15	2.93782e-23	7.8125e-08	1.36019e-07	7.85263e-08	1.30593e-07
5.48318e-09	5.53131e-15	1.10922e-23	7.59587e-08	1.11345e-07	6.48696e-08	1.01572e-07
2.49892e-09	3.8147e-16	8.31523e-26	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.2108e-09	2.00272e-15	1.99601e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.23089e-08
3.57093e-09	4.48227e-15	8.07588e-24	7.59587e-08	8.73464e-08	6.74302e-08	8.45011e-08
8.8823e-09	1.10626e-14	4.86433e-23	1.07422e-07	1.38107e-07	1.00719e-07	1.36568e-07
5.07867e-09	6.67572e-15	1.97533e-23	7.8125e-08	1.17998e-07	7.68192e-08	1.11815e-07
6.75764e-09	9.72748e-15	3.62622e-23	1.07422e-07	1.27328e-07	1.01572e-07	1.24618e-07
2.89863e-09	1.90735e-15	2.56262e-24	3.90625e-08	7.04209e-08	3.92632e-08	6.82838e-08
3.24941e-09	6.67572e-16	6.62585e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
6.45364e-09	1.01089e-14	4.07961e-23	1.06583e-07	1.39822e-07	9.13295e-08	1.3486e-07
4.70873e-09	5.24521e-15	1.34847e-23	7.8125e-08	1.0381e-07	6.4016e-08	9.90114e-08
3.29628e-09	4.3869e-15	8.23347e-24	6.83594e-08	9.76563e-08	6.14554e-08	9.64508e-08
5.04555e-09	1.06812e-14	3.44954e-23	9.66748e-08	1.68014e-07	8.1087e-08	1.60467e-07
4.52741e-09	6.10352e-15	1.42894e-23	7.8125e-08	1.11345e-07	6.74302e-08	1.084e-07
4.98196e-09	8.39233e-15	3.02812e-23	8.78906e-08	1.35668e-07	7.93799e-08	1.31446e-07
4.42988e-09	6.10352e-15	1.252e-23	6.83594e-08	1.17998e-07	6.82838e-08	1.16936e-07
7.34909e-09	1.03951e-14	4.46043e-23	9.76563e-08	1.36019e-07	9.73043e-08	1.31446e-07
3.6048e-09	2.47955e-15	3.60584e-24	4.88281e-08	7.04209e-08	4.69451e-08	6.65767e-08
5.99918e-09	7.82013e-15	2.22167e-23	9.38446e-08	1.3102e-07	8.1087e-08	1.27178e-07
2.81719e-09	1.43051e-15	1.67643e-24	3.90625e-08	5.52427e-08	3.92632e-08	5.54805e-08
2.4305e-09	1.43051e-15	1.28088e-24	3.90625e-08	5.25895e-08	3.75561e-08	5.03593e-08
7.7806e-09	9.63211e-15	3.66308e-23	9.76563e-08	1.27328e-07	9.73043e-08	1.22911e-07
5.99546e-09	8.96454e-15	3.16906e-23	1.0358e-07	1.22363e-07	9.64508e-08	1.16936e-07
3.82826e-09	6.29425e-15	1.50113e-23	7.8125e-08	1.09183e-07	7.85263e-08	1.01572e-07
6.02834e-09	3.24249e-15	4.22162e-24	5.52427e-08	9.76563e-08	4.86522e-08	8.62082e-08
2.89724e-09	1.52588e-15	1.6283e-24	3.90625e-08	5.69429e-08	2.90206e-08	5.54805e-08
5.37014e-09	3.71933e-15	7.19051e-24	6.21481e-08	9.76563e-08	5.03593e-08	9.55973e-08
4.58968e-09	7.34329e-15	2.09775e-23	8.78906e-08	1.17998e-07	7.85263e-08	1.12668e-07
2.73094e-09	7.62939e-16	7.28422e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.21205e-09	1.62125e-15	2.05561e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
2.83707e-09	6.67572e-16	6.40042e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
6.49675e-09	8.2016e-15	3.19363e-23	9.76563e-08	1.17594e-07	9.47437e-08	1.12668e-07
3.79435e-09	1.62125e-15	2.24308e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
7.61124e-09	9.63211e-15	3.84678e-23	1.07422e-07	1.26953e-07	1.01572e-07	1.26325e-07
5.62398e-09	7.82013e-15	2.73426e-23	7.8125e-08	1.23526e-07	7.85263e-08	1.21204e-07
